"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.162123581E2,1.932367142E1,-9.918049713E1,2.294479689E3,2.286622803E3,2.079999924E0,2.682999878E2,3.783676643E0,3.790092468E0,2.500000000E0,1.400000000E1
6.172123581E2,1.932366686E1,-9.918051679E1,2.293181155E3,2.285324219E3,2.200000048E0,2.617999878E2,3.785738016E0,3.790092468E0,2.500000000E0,1.500000000E1
6.182123581E2,1.932366298E1,-9.918053600E1,2.293645557E3,2.285788574E3,1.950000048E0,2.628999939E2,3.787335802E0,3.790092468E0,2.500000000E0,1.600000000E1
6.192123581E2,1.932366230E1,-9.918055121E1,2.293904133E3,2.286047119E3,1.419999957E0,2.623999939E2,3.788620497E0,3.790092468E0,2.500000000E0,1.500000000E1
6.202123581E2,1.932365483E1,-9.918056055E1,2.293004755E3,2.285147705E3,1.340000033E0,2.541999969E2,3.790691935E0,3.790092468E0,2.500000000E0,1.700000000E1
6.212123581E2,1.932364875E1,-9.918057921E1,2.292937178E3,2.285080078E3,1.389999986E0,2.480000000E2,3.792126579E0,3.790092468E0,2.500000000E0,1.600000000E1
6.222123581E2,1.932364584E1,-9.918059253E1,2.293167192E3,2.285310059E3,9.800000191E-1,2.635000000E2,3.793507419E0,3.790092468E0,2.500000000E0,1.400000000E1
6.232123581E2,1.932364751E1,-9.918060557E1,2.293409401E3,2.285552246E3,1.000000000E0,2.572999878E2,3.794217662E0,3.790092468E0,2.500000000E0,1.500000000E1
6.242123581E2,1.932365153E1,-9.918061083E1,2.293429666E3,2.285572510E3,1.539999962E0,2.572999878E2,3.796179087E0,3.790092468E0,2.500000000E0,1.600000000E1
6.252123581E2,1.932364864E1,-9.918062927E1,2.293372581E3,2.285515381E3,1.730000019E0,2.632999878E2,3.798243065E0,3.790092468E0,2.545756578E0,1.400000000E1
6.262123581E2,1.932364312E1,-9.918064805E1,2.293915599E3,2.286058350E3,1.710000038E0,2.610000000E2,3.800262478E0,3.790092468E0,2.647973776E0,1.600000000E1
6.272123581E2,1.932363599E1,-9.918066575E1,2.293979859E3,2.286122559E3,2.160000086E0,2.295000000E2,3.802189695E0,3.790092468E0,2.577663660E0,1.500000000E1
6.282123581E2,1.932361871E1,-9.918066433E1,2.292033851E3,2.284176514E3,2.029999971E0,2.078000031E2,3.804149410E0,3.790092468E0,3.237869024E0,1.300000000E1
6.292123581E2,1.932360310E1,-9.918067300E1,2.292249479E3,2.284392090E3,1.990000010E0,2.000000000E2,3.805796319E0,3.790092468E0,3.398998260E0,1.400000000E1
6.302123581E2,1.932358861E1,-9.918066975E1,2.293075433E3,2.285218018E3,2.089999914E0,1.720000000E2,3.807893184E0,3.790092468E0,3.424835682E0,1.500000000E1
6.312123581E2,1.932356982E1,-9.918066806E1,2.292704135E3,2.284846680E3,2.069999933E0,1.768000031E2,3.809971934E0,3.790092468E0,3.708160162E0,1.500000000E1
6.322123581E2,1.932355220E1,-9.918066144E1,2.291834532E3,2.283977051E3,2.250000000E0,1.636000061E2,3.812112531E0,3.790092468E0,3.436266661E0,1.600000000E1
6.332123581E2,1.932353322E1,-9.918065803E1,2.291993992E3,2.284136475E3,2.140000105E0,1.671999969E2,3.814042369E0,3.790092468E0,3.379893064E0,1.600000000E1
6.342123581E2,1.932351628E1,-9.918065403E1,2.292241093E3,2.284383545E3,1.950000048E0,1.643999939E2,3.815405616E0,3.790092468E0,3.189414740E0,1.300000000E1
6.352123581E2,1.932350424E1,-9.918065648E1,2.292432043E3,2.284574463E3,1.779999971E0,1.686000061E2,3.817964242E0,3.790092468E0,3.336730957E0,1.400000000E1
6.362123581E2,1.932348123E1,-9.918065660E1,2.292809781E3,2.284952148E3,2.130000114E0,1.805000000E2,3.819808478E0,3.790092468E0,3.335587978E0,1.500000000E1
6.372123581E2,1.932346500E1,-9.918066022E1,2.292160167E3,2.284302490E3,1.899999976E0,1.746999969E2,3.822018790E0,3.790092468E0,3.418987036E0,1.800000000E1
6.382123581E2,1.932344535E1,-9.918065704E1,2.292634814E3,2.284777100E3,2.099999905E0,1.711000061E2,3.824783101E0,3.790092468E0,3.141404629E0,1.400000000E1
6.392123581E2,1.932342064E1,-9.918065415E1,2.292340675E3,2.284482910E3,2.200000048E0,1.681000061E2,3.827149305E0,3.790092468E0,3.682282925E0,1.600000000E1
6.402123581E2,1.932340278E1,-9.918064189E1,2.292477166E3,2.284619385E3,2.269999981E0,1.425000000E2,3.829692074E0,3.790092468E0,3.490996838E0,1.600000000E1
6.412123581E2,1.932339838E1,-9.918061811E1,2.290814043E3,2.282956299E3,2.279999971E0,1.209000015E2,3.831034760E0,3.790092468E0,3.373626709E0,1.400000000E1
6.422123581E2,1.932339087E1,-9.918060809E1,2.290277419E3,2.282419678E3,2.160000086E0,1.160000000E2,3.833556921E0,3.790092468E0,3.404916525E0,1.700000000E1
6.432123581E2,1.932339430E1,-9.918058433E1,2.289340108E3,2.281482422E3,2.359999895E0,8.800000000E1,3.835113255E0,3.790092468E0,3.423569679E0,1.700000000E1
6.442123581E2,1.932338779E1,-9.918057120E1,2.289659433E3,2.281801758E3,1.710000038E0,9.519999695E1,3.837488228E0,3.790092468E0,3.361485004E0,1.600000000E1
6.452123581E2,1.932339300E1,-9.918054925E1,2.289083450E3,2.281225830E3,1.659999967E0,9.390000153E1,3.838990266E0,3.790092468E0,2.995702982E0,1.300000000E1
6.462123581E2,1.932338989E1,-9.918053532E1,2.290057794E3,2.282200195E3,1.299999952E0,1.033000031E2,3.840367789E0,3.790092468E0,3.328515768E0,1.600000000E1
6.472123581E2,1.932339032E1,-9.918052220E1,2.290273100E3,2.282415527E3,1.039999962E0,8.759999847E1,3.841472619E0,3.790092468E0,2.994309187E0,1.700000000E1
6.482123581E2,1.932339161E1,-9.918051176E1,2.290654424E3,2.282796875E3,1.190000057E0,1.031999969E2,3.842789889E0,3.790092468E0,2.924357414E0,1.700000000E1
6.492123581E2,1.932339480E1,-9.918049967E1,2.291170994E3,2.283313477E3,1.220000029E0,1.030999985E2,3.844195733E0,3.790092468E0,3.072621346E0,1.400000000E1
6.502123581E2,1.932340096E1,-9.918048797E1,2.290650693E3,2.282793213E3,1.259999990E0,1.030999985E2,3.845502328E0,3.790092468E0,3.202664137E0,1.200000000E1
6.512123581E2,1.932340689E1,-9.918047722E1,2.290632592E3,2.282775146E3,1.220000029E0,1.030999985E2,3.847480079E0,3.790092468E0,3.407163620E0,1.200000000E1
6.522123581E2,1.932342066E1,-9.918046529E1,2.290805633E3,2.282948242E3,1.220000029E0,1.030999985E2,3.848723139E0,4.171522141E0,3.511543512E0,1.300000000E1
6.532123581E2,1.932342871E1,-9.918045707E1,2.290889339E3,2.283031982E3,1.259999990E0,1.030999985E2,3.849815213E0,5.242387772E0,3.831281900E0,1.300000000E1
6.542123581E2,1.932342543E1,-9.918046688E1,2.291201866E3,2.283344482E3,5.199999809E-1,1.030999985E2,3.854159715E0,5.634178638E0,3.892554283E0,1.100000000E1
6.552123581E2,1.932339338E1,-9.918049056E1,2.292185628E3,2.284328125E3,2.199999988E-1,1.030999985E2,3.854788944E0,4.644987583E0,4.326563358E0,1.200000000E1
6.562123581E2,1.932339608E1,-9.918049583E1,2.291146814E3,2.283289307E3,0.000000000E0,NaN,NaN,3.895681381E0,3.655901194E0,1.500000000E1
